Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
42,No,Travel_Rarely,908,Sales,7,4,Life Sciences,1,1305,2,Male,63,3,1,Sales Representative,4,Married,5061,7044,4,Y,No,11,3,4,80,0,23,4,2,0,0,0,0
29,No,Travel_Rarely,308,Research & Development,3,5,Marketing,1,1306,4,Female,70,2,1,Research Scientist,2,Single,5154,20945,3,Y,Yes,15,3,2,80,1,11,3,2,0,0,0,0
37,No,Travel_Frequently,454,Research & Development,11,3,Life Sciences,1,1307,2,Female,79,1,3,Research Scientist,2,Married,8636,10800,2,Y,No,13,3,1,80,0,17,0,4,1,1,1,1
37,Yes,Travel_Rarely,744,Sales,6,2,Life Sciences,1,1308,3,Female,33,3,1,Laboratory Technician,4,Divorced,5513,13909,7,Y,Yes,18,3,3,80,1,17,3,2,1,1,1,1
47,No,Travel_Rarely,255,Research & Development,4,4,Life Sciences,1,1309,1,Female,36,3,1,Research Scientist,3,Single,6968,9348,4,Y,No,16,3,3,80,0,29,3,3,9,0,0,1
41,No,Travel_Frequently,1490,Research & Development,1,3,Other,1,1310,3,Female,34,2,2,Healthcare Representative,2,Divorced,6286,19439,2,Y,No,12,3,4,80,3,20,1,3,2,2,1,0
37,No,Travel_Rarely,333,Research & Development,21,3,Life Sciences,1,1311,2,Male,60,3,2,Human Resources,3,Married,6577,23127,3,Y,Yes,15,4,4,80,0,17,1,1,16,0,0,1
44,No,Non-Travel,1193,Research & Development,15,3,Medical,1,1312,3,Female,33,3,1,Laboratory Technician,3,Married,6683,9224,2,Y,No,15,4,3,80,0,24,4,1,18,1,1,0
50,No,Travel_Rarely,1261,Research & Development,17,3,Medical,1,1313,2,Male,82,3,4,Sales Representative,2,Single,11927,8126,2,Y,Yes,15,3,1,80,3,29,3,3,26,2,1,4
42,No,Non-Travel,1491,Research & Development,6,3,Life Sciences,1,1314,3,Female,46,4,4,Laboratory Technician,3,Single,11142,19065,1,Y,Yes,13,3,4,80,0,21,4,4,20,2,1,2
37,Yes,Travel_Rarely,701,Sales,14,4,Medical,1,1315,1,Male,96,3,1,Sales Executive,1,Divorced,5728,6954,2,Y,No,15,3,4,80,1,19,1,3,2,0,0,1
25,No,Travel_Rarely,1323,Sales,9,3,Marketing,1,1316,2,Female,64,4,1,Healthcare Representative,2,Single,4846,18029,0,Y,Yes,12,3,3,80,0,7,0,3,5,3,0,4
27,No,Travel_Rarely,1440,Sales,5,4,Medical,1,1317,2,Male,61,2,1,Laboratory Technician,3,Married,5446,4446,1,Y,No,11,3,3,80,0,9,1,3,1,1,1,1
34,No,Travel_Rarely,344,Sales,18,3,Technical Degree,1,1318,1,Male,85,3,2,Manufacturing Director,1,Married,7323,17539,3,Y,Yes,11,3,3,80,1,14,2,3,11,0,0,11
32,No,Travel_Frequently,772,Research & Development,29,3,Life Sciences,1,1319,4,Male,80,2,4,Sales Representative,2,Single,10279,14880,8,Y,Yes,12,3,4,80,3,14,2,3,14,9,1,3
35,No,Travel_Rarely,186,Research & Development,22,4,Life Sciences,1,1320,4,Male,73,3,2,Laboratory Technician,4,Single,7082,4931,8,Y,No,16,3,2,80,0,15,4,3,13,0,0,2
38,No,Non-Travel,969,Sales,14,3,Other,1,1321,4,Female,95,4,2,Sales Representative,3,Married,7066,18260,2,Y,Yes,16,4,4,80,1,19,3,2,4,4,3,1
42,No,Travel_Rarely,914,Research & Development,13,2,Life Sciences,1,1322,4,Female,60,4,3,Healthcare Representative,3,Divorced,8483,13216,2,Y,No,19,3,1,80,1,21,6,3,10,0,0,1
36,Yes,Travel_Rarely,387,Sales,10,4,Medical,1,1323,1,Male,87,3,2,Laboratory Technician,2,Married,6759,7501,1,Y,Yes,14,3,4,80,0,15,1,3,1,1,1,1
41,Yes,Travel_Frequently,1217,Sales,18,3,Technical Degree,1,1324,1,Male,57,3,1,Manufacturing Director,2,Married,5469,10895,3,Y,Yes,17,3,3,80,1,22,1,2,0,0,0,0
38,No,Travel_Rarely,154,Sales,7,4,Life Sciences,1,1325,3,Male,89,3,2,Research Scientist,3,Married,5842,14350,0,Y,No,15,4,2,80,0,20,1,3,10,4,3,10
19,Yes,Travel_Rarely,1228,Research & Development,3,3,Marketing,1,1326,4,Male,48,3,1,Human Resources,1,Married,4420,4374,1,Y,No,16,4,1,80,0,0,2,3,0,0,0,0
29,No,Non-Travel,139,Sales,14,4,Life Sciences,1,1327,3,Male,50,1,2,Manufacturing Director,3,Married,7076,25943,3,Y,No,17,3,3,80,0,9,2,3,9,4,4,1
36,No,Non-Travel,1020,Research & Development,24,2,Life Sciences,1,1328,2,Female,77,3,2,Sales Executive,3,Divorced,7315,18670,1,Y,No,17,4,2,80,2,16,3,3,1,1,0,1
26,Yes,Non-Travel,212,Research & Development,5,3,Life Sciences,1,1329,1,Male,45,3,3,Research Scientist,3,Married,8508,4648,0,Y,Yes,15,3,3,80,0,5,1,3,5,0,0,4
42,Yes,Non-Travel,453,Human Resources,15,5,Technical Degree,1,1330,1,Male,46,3,1,Manufacturing Director,1,Married,5579,22587,4,Y,Yes,13,3,2,80,1,24,1,3,5,4,1,1
51,No,Travel_Rarely,1111,Sales,4,4,Life Sciences,1,1331,2,Male,51,2,2,Sales Executive,1,Single,7669,10127,1,Y,No,16,3,1,80,0,31,2,3,12,0,0,2
48,No,Travel_Frequently,494,Sales,27,2,Marketing,1,1332,3,Male,78,3,3,Sales Executive,4,Divorced,10399,16957,0,Y,No,19,3,3,80,0,28,2,3,12,8,0,0
35,No,Travel_Rarely,816,Sales,11,3,Other,1,1333,1,Male,92,3,3,Laboratory Technician,4,Single,7753,8996,0,Y,No,16,3,3,80,1,15,4,3,15,0,0,2
50,No,Non-Travel,1381,Research & Development,9,3,Medical,1,1334,4,Female,77,2,3,Research Scientist,3,Single,9005,20359,1,Y,No,14,3,3,80,1,31,4,3,2,2,2,0
38,No,Travel_Rarely,171,Sales,15,4,Medical,1,1335,4,Male,88,3,3,Laboratory Technician,4,Married,9199,20101,0,Y,No,17,3,3,80,0,18,1,3,18,4,4,2
34,No,Travel_Rarely,1235,Research & Development,16,4,Medical,1,1336,4,Male,68,3,1,Research Scientist,3,Married,5337,15843,4,Y,No,11,3,3,80,0,15,4,2,1,1,1,0
31,Yes,Travel_Rarely,193,Research & Development,21,4,Life Sciences,1,1337,4,Male,35,3,2,Sales Executive,1,Married,7224,8094,1,Y,Yes,14,3,3,80,3,11,3,3,1,1,1,1
34,No,Travel_Rarely,279,Research & Development,22,3,Medical,1,1338,1,Male,37,3,2,Manufacturing Director,2,Married,5352,8412,4,Y,No,12,3,1,80,0,14,2,3,4,4,1,3
34,No,Travel_Rarely,269,Research & Development,1,4,Medical,1,1339,4,Male,69,3,3,Laboratory Technician,2,Divorced,8442,11629,0,Y,No,15,3,2,80,1,14,1,3,12,5,5,4
39,No,Travel_Frequently,1491,Sales,2,3,Other,1,1340,2,Female,53,3,1,Sales Executive,3,Single,4496,5706,2,Y,No,19,3,1,80,1,20,3,3,4,4,1,2
38,No,Travel_Frequently,354,Sales,17,2,Other,1,1341,4,Female,45,4,3,Research Scientist,3,Divorced,9524,10503,3,Y,No,17,3,4,80,1,18,0,3,12,1,1,1
37,No,Travel_Rarely,1355,Research & Development,27,3,Technical Degree,1,1342,2,Male,63,3,1,Laboratory Technician,4,Married,6387,19138,3,Y,Yes,11,4,3,80,3,19,2,1,9,2,0,0
41,No,Travel_Frequently,1486,Research & Development,4,5,Human Resources,1,1343,3,Male,77,4,1,Sales Executive,4,Married,5884,22786,2,Y,No,13,3,3,80,1,21,1,3,2,1,1,2
48,No,Travel_Rarely,638,Sales,1,4,Medical,1,1344,1,Male,57,3,1,Sales Executive,4,Married,5674,10377,6,Y,Yes,11,3,4,80,0,29,2,3,21,1,1,2
46,No,Travel_Rarely,984,Sales,5,3,Medical,1,1345,1,Male,86,2,1,Sales Executive,4,Single,5361,7912,1,Y,No,18,3,2,80,0,27,3,3,0,0,0,0
24,No,Travel_Rarely,1190,Human Resources,5,4,Human Resources,1,1346,4,Female,82,3,2,Manager,4,Married,5751,22831,2,Y,No,13,4,3,80,0,6,4,3,6,1,1,4
18,Yes,Travel_Frequently,651,Sales,14,5,Life Sciences,1,1347,4,Female,81,3,1,Healthcare Representative,2,Married,3127,24277,5,Y,Yes,15,3,1,80,0,0,3,2,0,0,0,0
45,No,Travel_Rarely,328,Research & Development,1,3,Other,1,1348,3,Male,99,2,1,Healthcare Representative,2,Married,5833,12306,0,Y,No,15,4,4,80,3,27,5,3,5,2,0,4
25,No,Travel_Rarely,708,Research & Development,3,3,Medical,1,1349,3,Male,51,2,3,Healthcare Representative,3,Married,7359,2764,0,Y,No,16,3,4,80,0,7,3,3,4,4,3,0
35,No,Travel_Rarely,1180,Sales,21,5,Medical,1,1350,4,Male,75,2,1,Manufacturing Director,3,Divorced,3975,19402,1,Y,No,11,4,4,80,1,16,2,3,1,1,1,1
26,No,Travel_Rarely,1193,Sales,3,4,Marketing,1,1351,2,Female,90,3,3,Laboratory Technician,2,Married,8185,21620,3,Y,Yes,16,3,4,80,1,6,2,3,3,3,0,0
21,No,Travel_Rarely,424,Sales,14,3,Other,1,1352,4,Female,71,3,2,Manufacturing Director,4,Divorced,6046,2543,1,Y,No,13,4,4,80,2,1,2,3,1,1,0,1
42,No,Travel_Rarely,346,Research & Development,5,3,Life Sciences,1,1353,3,Male,85,4,1,Sales Executive,4,Married,6840,16913,1,Y,No,18,3,4,80,1,21,3,3,2,2,0,1
44,No,Travel_Rarely,1388,Research & Development,11,3,Marketing,1,1354,3,Male,59,3,3,Manufacturing Director,3,Single,8893,16747,2,Y,No,16,4,2,80,1,23,3,3,1,1,1,0
32,No,Travel_Rarely,163,Research & Development,2,2,Medical,1,1355,4,Female,71,3,1,Healthcare Representative,3,Single,3168,11526,2,Y,Yes,17,3,2,80,0,11,3,2,5,0,0,5
18,Yes,Non-Travel,1128,Research & Development,4,5,Life Sciences,1,1356,3,Male,34,2,1,Laboratory Technician,4,Married,4452,20767,1,Y,No,13,3,4,80,1,0,1,2,0,0,0,0
32,No,Travel_Rarely,167,Research & Development,6,3,Marketing,1,1357,3,Male,99,3,3,Research Scientist,1,Single,9262,12758,1,Y,No,12,3,4,80,0,14,3,2,6,0,0,1
41,No,Travel_Rarely,1273,Sales,19,4,Medical,1,1358,4,Male,86,4,3,Research Scientist,1,Single,10154,18949,2,Y,No,18,3,3,80,2,23,1,4,16,2,2,0
24,No,Travel_Rarely,1367,Sales,8,2,Medical,1,1359,4,Female,91,1,3,Manufacturing Director,4,Divorced,8897,14973,7,Y,No,17,3,3,80,0,4,0,3,4,4,2,2
39,No,Travel_Frequently,517,Research & Development,1,3,Life Sciences,1,1360,4,Male,79,4,3,Healthcare Representative,4,Divorced,10268,8282,3,Y,Yes,16,3,4,80,0,21,2,2,8,1,1,8
37,No,Travel_Frequently,205,Sales,16,1,Medical,1,1361,3,Male,43,3,3,Sales Representative,3,Married,7979,17199,4,Y,No,16,3,2,80,1,17,3,3,8,1,1,3
42,No,Travel_Frequently,774,Sales,2,4,Medical,1,1362,2,Female,32,3,1,Research Scientist,4,Single,6798,20447,1,Y,No,16,4,1,80,1,22,0,4,4,4,1,4
38,No,Travel_Rarely,519,Research & Development,26,3,Life Sciences,1,1363,2,Male,91,3,2,Healthcare Representative,2,Single,6778,26349,1,Y,No,11,3,3,80,1,18,2,3,8,5,1,0
28,Yes,Travel_Frequently,685,Research & Development,3,4,Life Sciences,1,1364,1,Male,58,3,1,Laboratory Technician,3,Single,5079,11561,2,Y,Yes,18,3,1,80,0,8,2,3,1,1,1,1
48,No,Travel_Rarely,1031,Research & Development,7,2,Other,1,1365,3,Male,48,4,2,Sales Representative,3,Married,8128,3700,4,Y,Yes,15,4,3,80,0,29,0,2,14,1,1,5
36,Yes,Travel_Rarely,395,Research & Development,2,2,Medical,1,1366,2,Male,69,3,1,Laboratory Technician,1,Divorced,4302,26699,2,Y,Yes,15,3,4,80,0,16,3,2,11,0,0,2
37,No,Travel_Rarely,601,Sales,8,2,Marketing,1,1367,3,Female,59,3,1,Laboratory Technician,2,Married,6248,17630,5,Y,Yes,14,3,2,80,1,19,2,3,2,0,0,0
29,No,Travel_Rarely,1195,Research & Development,7,3,Medical,1,1368,4,Male,76,3,3,Laboratory Technician,4,Single,7915,25665,9,Y,No,11,4,4,80,1,11,4,3,10,0,0,3
33,No,Non-Travel,1001,Sales,6,4,Life Sciences,1,1369,4,Male,64,3,1,Healthcare Representative,1,Married,6487,4680,0,Y,Yes,17,3,4,80,0,15,2,3,0,0,0,0
29,Yes,Travel_Frequently,558,Research & Development,1,3,Life Sciences,1,1370,1,Male,79,4,1,Research Director,1,Married,4069,10612,0,Y,No,12,3,4,80,1,11,2,2,2,2,1,2
35,No,Travel_Rarely,1030,Research & Development,20,4,Life Sciences,1,1371,2,Female,90,4,1,Sales Executive,3,Married,4276,5430,0,Y,No,15,4,4,80,0,16,4,4,0,0,0,0
52,No,Travel_Rarely,1171,Sales,16,3,Medical,1,1372,4,Female,44,3,3,Sales Executive,1,Married,9350,22902,1,Y,Yes,13,4,3,80,3,31,4,3,11,0,0,4
25,No,Travel_Rarely,930,Research & Development,10,3,Medical,1,1373,3,Male,53,3,1,Research Director,4,Married,5316,24019,0,Y,No,14,3,3,80,0,4,4,2,4,1,1,3
22,No,Travel_Rarely,437,Sales,9,3,Medical,1,1374,4,Male,61,4,3,Laboratory Technician,1,Single,6306,14579,5,Y,No,14,3,4,80,1,2,1,2,2,2,1,1
50,No,Travel_Rarely,102,Research & Development,12,2,Life Sciences,1,1375,4,Female,97,2,1,Manufacturing Director,3,Single,6930,6741,0,Y,No,12,3,3,80,1,30,0,3,0,0,0,0
35,No,Non-Travel,1224,Research & Development,2,4,Medical,1,1376,3,Male,56,3,1,Laboratory Technician,2,Divorced,6626,5260,1,Y,No,14,3,3,80,0,17,3,3,5,2,2,4
31,No,Non-Travel,1251,Research & Development,25,4,Life Sciences,1,1377,2,Female,57,3,3,Sales Executive,4,Single,8304,16742,1,Y,No,14,3,3,80,0,13,2,3,9,1,1,9
46,No,Travel_Rarely,1077,Research & Development,4,2,Life Sciences,1,1378,3,Female,76,3,2,Healthcare Representative,3,Single,7286,14705,7,Y,Yes,12,3,3,80,0,25,4,2,1,1,1,0
32,No,Travel_Frequently,209,Sales,11,2,Other,1,1379,3,Female,59,3,2,Healthcare Representative,2,Single,6544,19398,3,Y,Yes,19,3,4,80,0,11,2,4,7,0,0,2
53,No,Travel_Rarely,920,Research & Development,9,4,Medical,1,1380,2,Male,97,3,1,Research Scientist,4,Single,5702,9695,6,Y,No,13,3,3,80,1,35,2,3,1,1,1,1
43,Yes,Travel_Rarely,1249,Research & Development,10,4,Medical,1,1381,4,Male,93,3,1,Research Scientist,1,Married,7759,12115,9,Y,No,17,3,4,80,0,23,2,2,1,1,1,1
33,No,Travel_Rarely,646,Sales,20,4,Life Sciences,1,1382,4,Female,66,2,1,Manager,3,Divorced,5456,2626,2,Y,No,17,4,3,80,0,14,4,3,5,5,0,2
56,No,Travel_Rarely,379,Research & Development,4,3,Human Resources,1,1383,2,Male,75,2,1,Sales Executive,4,Married,5784,17290,1,Y,Yes,18,4,3,80,0,37,2,3,7,3,2,3
32,No,Travel_Frequently,923,Research & Development,13,3,Medical,1,1384,4,Male,34,2,1,Sales Representative,4,Married,4034,12632,1,Y,Yes,13,3,1,80,0,11,5,3,1,1,1,0
44,No,Travel_Rarely,1256,Sales,9,5,Marketing,1,1385,3,Female,79,1,1,Research Scientist,4,Married,5783,25001,1,Y,No,14,3,4,80,0,23,2,3,1,1,0,1
40,No,Travel_Rarely,170,Research & Development,2,4,Life Sciences,1,1386,4,Female,80,3,1,Laboratory Technician,1,Married,4284,18078,3,Y,Yes,14,3,1,80,0,19,4,3,2,0,0,2
49,Yes,Travel_Rarely,936,Sales,6,3,Other,1,1387,1,Male,55,3,2,Research Director,1,Divorced,6797,12023,0,Y,No,17,3,4,80,1,30,2,3,2,2,2,2
51,Yes,Non-Travel,1001,Research & Development,17,4,Technical Degree,1,1388,2,Male,45,2,1,Manufacturing Director,1,Divorced,6595,8659,0,Y,No,14,3,4,80,1,32,3,3,2,0,0,1
37,No,Travel_Rarely,944,Sales,4,4,Technical Degree,1,1389,2,Male,94,3,2,Research Scientist,4,Single,7925,24640,2,Y,No,16,3,3,80,3,19,0,3,4,3,3,3
30,No,Travel_Frequently,1010,Human Resources,7,3,Life Sciences,1,1390,2,Female,60,3,1,Manufacturing Director,4,Married,5332,2499,3,Y,Yes,14,3,4,80,0,10,4,3,7,1,1,2
41,Yes,Travel_Frequently,984,Research & Development,7,3,Life Sciences,1,1391,2,Female,76,2,2,Research Scientist,2,Married,7152,10236,3,Y,Yes,18,3,3,80,0,20,2,3,4,1,1,1
31,No,Travel_Rarely,284,Research & Development,10,2,Life Sciences,1,1392,4,Male,32,3,4,Research Scientist,2,Divorced,10020,25592,1,Y,No,15,3,1,80,0,13,2,3,10,3,0,3
55,No,Travel_Rarely,430,Research & Development,20,2,Life Sciences,1,1393,3,Male,59,3,1,Human Resources,1,Married,6721,18383,4,Y,No,15,3,3,80,1,36,1,4,9,2,1,5
38,Yes,Travel_Frequently,967,Research & Development,3,4,Technical Degree,1,1394,4,Female,87,1,1,Healthcare Representative,2,Divorced,6194,15361,2,Y,Yes,16,3,2,80,1,20,3,3,1,1,0,0
34,No,Travel_Rarely,127,Research & Development,7,3,Life Sciences,1,1395,3,Male,57,2,1,Manufacturing Director,2,Married,3995,7163,0,Y,No,20,3,3,80,0,15,1,2,0,0,0,0
39,No,Non-Travel,989,Sales,6,4,Life Sciences,1,1396,1,Male,72,4,4,Research Scientist,4,Single,10098,22849,4,Y,No,13,3,3,80,2,19,2,1,15,1,0,5
25,No,Travel_Rarely,1032,Research & Development,4,5,Life Sciences,1,1397,3,Female,45,3,1,Sales Executive,4,Married,3978,7180,8,Y,Yes,18,3,4,80,1,6,1,3,1,1,1,1
28,No,Travel_Rarely,436,Research & Development,24,2,Life Sciences,1,1398,4,Male,59,3,2,Sales Executive,4,Divorced,6206,8277,0,Y,No,13,3,3,80,3,10,0,3,1,1,1,1
48,No,Travel_Frequently,938,Research & Development,1,3,Life Sciences,1,1399,3,Female,95,3,1,Laboratory Technician,3,Divorced,5996,6872,1,Y,No,15,4,3,80,0,28,3,3,0,0,0,0
31,No,Travel_Frequently,848,Research & Development,2,4,Technical Degree,1,1400,1,Male,70,4,2,Healthcare Representative,4,Single,6540,6033,2,Y,No,13,3,2,80,0,12,2,3,7,1,1,4
28,No,Non-Travel,466,Research & Development,13,4,Medical,1,1401,4,Male,93,4,1,Laboratory Technician,4,Married,4899,25836,0,Y,No,14,3,3,80,0,7,1,4,6,5,5,1
42,No,Travel_Rarely,749,Research & Development,4,4,Life Sciences,1,1402,2,Female,93,3,4,Manager,3,Married,9630,17088,5,Y,No,13,4,2,80,0,23,2,3,23,1,1,7
48,No,Non-Travel,1373,Research & Development,13,3,Medical,1,1403,3,Male,96,3,3,Sales Executive,2,Single,8359,17979,1,Y,No,17,3,2,80,3,28,2,2,15,1,1,1
43,No,Travel_Frequently,698,Sales,17,3,Life Sciences,1,1404,3,Female,93,3,1,Research Scientist,2,Married,5268,25861,4,Y,Yes,14,3,4,80,0,25,2,3,4,1,1,1
46,No,Travel_Frequently,982,Research & Development,4,3,Life Sciences,1,1405,2,Male,30,1,3,Research Scientist,3,Single,10171,7836,3,Y,No,17,3,2,80,1,26,2,3,3,3,1,2
30,No,Travel_Rarely,151,Research & Development,3,5,Medical,1,1406,2,Male,95,4,3,Laboratory Technician,4,Divorced,7838,2241,2,Y,Yes,13,3,1,80,0,12,2,4,2,0,0,1
24,No,Travel_Rarely,211,Research & Development,2,3,Marketing,1,1407,4,Male,40,3,2,Sales Executive,3,Married,5967,17009,1,Y,No,15,3,2,80,0,5,2,4,1,0,0,1
51,No,Non-Travel,216,Research & Development,3,5,Marketing,1,1408,4,Male,33,3,2,Research Director,4,Divorced,8263,14742,1,Y,No,19,3,3,80,0,32,4,3,1,1,1,1
34,No,Travel_Rarely,1189,Sales,4,3,Marketing,1,1409,3,Male,34,4,1,Research Scientist,1,Single,5173,13990,0,Y,No,13,4,4,80,0,14,0,3,1,1,1,1
35,No,Travel_Rarely,591,Research & Development,19,5,Life Sciences,1,1410,2,Male,54,2,1,Research Director,4,Single,6172,3635,1,Y,Yes,13,3,4,80,1,14,4,1,1,1,1,1
49,No,Travel_Rarely,420,Research & Development,14,4,Other,1,1411,1,Male,73,1,1,Laboratory Technician,4,Single,6756,13412,1,Y,No,14,4,4,80,3,30,2,3,2,2,2,1
42,No,Travel_Rarely,1146,Sales,1,3,Technical Degree,1,1412,1,Male,58,3,1,Human Resources,3,Single,6278,9256,4,Y,No,15,4,3,80,1,21,3,3,3,2,0,1
41,No,Travel_Rarely,339,Research & Development,20,4,Human Resources,1,1413,3,Female,32,3,3,Laboratory Technician,4,Single,8899,8932,1,Y,No,17,4,2,80,1,20,2,4,20,0,0,2
56,Yes,Travel_Rarely,446,Sales,2,3,Life Sciences,1,1414,2,Female,63,3,1,Research Director,3,Single,7859,7632,4,Y,Yes,15,3,1,80,0,36,2,1,6,0,0,2
31,Yes,Travel_Frequently,704,Research & Development,11,3,Other,1,1415,1,Female,61,1,4,Sales Executive,2,Married,10217,10376,1,Y,Yes,16,3,3,80,2,12,3,3,12,5,1,4
45,No,Travel_Rarely,565,Sales,2,2,Technical Degree,1,1416,3,Male,83,3,2,Healthcare Representative,2,Single,5956,10889,4,Y,Yes,12,3,3,80,0,24,3,4,3,3,0,0
38,No,Travel_Rarely,920,Research & Development,2,2,Technical Degree,1,1417,4,Male,50,2,1,Sales Representative,3,Married,7287,9784,9,Y,No,16,3,3,80,2,19,2,3,4,1,1,1
39,No,Travel_Rarely,574,Research & Development,14,3,Life Sciences,1,1418,4,Female,45,3,1,Sales Executive,4,Married,5517,26470,1,Y,No,16,4,2,80,1,21,2,2,3,0,0,1
51,Yes,Travel_Rarely,651,Research & Development,7,4,Marketing,1,1419,3,Male,48,2,1,Sales Executive,1,Divorced,6624,25324,5,Y,Yes,17,3,2,80,0,30,0,3,1,0,0,1
42,No,Travel_Rarely,1307,Research & Development,9,3,Other,1,1420,3,Male,51,3,2,Laboratory Technician,3,Divorced,6505,16402,2,Y,No,14,3,2,80,0,22,5,3,1,1,1,1
42,No,Travel_Rarely,1338,Research & Development,6,2,Medical,1,1421,2,Female,72,3,3,Research Director,4,Married,10918,26527,4,Y,No,15,4,4,80,3,22,4,3,20,4,0,5
47,No,Travel_Rarely,1258,Sales,2,4,Medical,1,1422,3,Female,63,4,4,Laboratory Technician,1,Married,10645,26780,3,Y,Yes,17,3,2,80,0,26,2,4,26,1,1,1
34,Yes,Non-Travel,1310,Sales,13,3,Other,1,1423,3,Male,54,3,1,Laboratory Technician,1,Single,4692,10959,1,Y,Yes,12,3,3,80,0,15,3,2,0,0,0,0
29,No,Travel_Rarely,898,Research & Development,16,5,Medical,1,1424,3,Male,56,3,1,Sales Executive,2,Divorced,3457,13181,1,Y,No,11,3,1,80,0,11,2,4,1,1,1,1
28,No,Travel_Rarely,1005,Sales,1,4,Medical,1,1425,3,Female,56,3,2,Sales Executive,2,Single,6692,25979,0,Y,Yes,12,3,3,80,1,10,3,3,4,4,1,1
19,Yes,Travel_Rarely,880,Human Resources,5,2,Medical,1,1426,3,Male,98,3,2,Manager,1,Single,5375,17252,2,Y,Yes,13,3,1,80,0,0,2,3,0,0,0,0
56,No,Travel_Rarely,1199,Research & Development,8,3,Other,1,1427,4,Female,46,4,1,Sales Executive,1,Single,5445,7397,9,Y,Yes,18,3,2,80,1,36,2,3,3,1,1,2
27,No,Travel_Frequently,872,Research & Development,9,4,Life Sciences,1,1428,3,Female,87,4,1,Manufacturing Director,1,Married,4386,19263,3,Y,No,21,4,1,80,3,8,0,2,1,0,0,1
35,No,Travel_Frequently,257,Human Resources,9,1,Medical,1,1429,3,Female,80,4,1,Sales Representative,3,Single,5076,7218,1,Y,Yes,12,3,2,80,3,15,5,2,4,4,1,4
35,No,Travel_Rarely,1233,Sales,12,1,Marketing,1,1430,4,Male,30,3,2,Sales Executive,3,Divorced,6682,10546,4,Y,No,15,3,2,80,0,16,4,4,2,2,1,1
40,Yes,Travel_Rarely,1165,Research & Development,29,2,Technical Degree,1,1431,1,Male,100,2,2,Manufacturing Director,4,Single,5663,7761,4,Y,No,13,3,4,80,1,19,4,2,3,3,1,3
44,Yes,Travel_Rarely,1248,Research & Development,5,3,Medical,1,1432,3,Female,83,3,1,Sales Executive,3,Married,6113,8195,1,Y,Yes,16,3,2,80,0,26,2,1,1,0,0,1
45,No,Travel_Rarely,368,Research & Development,8,3,Human Resources,1,1433,4,Female,78,3,1,Manufacturing Director,4,Single,4706,2210,0,Y,No,16,3,1,80,1,24,2,3,4,1,1,3
32,No,Non-Travel,481,Research & Development,12,3,Other,1,1434,2,Female,58,4,2,Sales Executive,4,Single,7271,24028,0,Y,Yes,12,3,3,80,2,12,3,2,12,1,1,6
35,No,Travel_Rarely,515,Sales,9,2,Life Sciences,1,1435,2,Male,69,4,1,Healthcare Representative,4,Divorced,4716,9466,5,Y,No,13,3,3,80,1,17,4,3,3,2,1,3
40,No,Travel_Frequently,812,Research & Development,5,4,Life Sciences,1,1436,3,Male,48,3,2,Research Scientist,2,Single,8102,4245,5,Y,Yes,15,3,2,80,2,22,5,4,15,1,1,3
35,No,Travel_Rarely,289,Research & Development,10,3,Life Sciences,1,1437,2,Female,32,3,1,Laboratory Technician,4,Divorced,4931,4260,1,Y,Yes,19,3,3,80,2,14,2,3,13,0,0,4
51,No,Travel_Rarely,640,Research & Development,10,3,Life Sciences,1,1438,3,Female,89,1,3,Laboratory Technician,4,Married,10012,15942,1,Y,No,13,3,4,80,0,32,3,3,21,4,2,2
41,No,Travel_Rarely,356,Sales,9,1,Medical,1,1439,1,Female,93,3,2,Sales Executive,2,Single,8461,26823,4,Y,No,11,3,2,80,1,23,3,3,11,1,1,2
44,No,Travel_Rarely,472,Research & Development,3,2,Other,1,1440,3,Female,41,3,1,Healthcare Representative,1,Divorced,5148,5706,7,Y,No,19,3,3,80,0,25,2,2,8,2,2,0
43,No,Travel_Frequently,1089,Research & Development,7,3,Technical Degree,1,1441,3,Male,85,4,2,Research Scientist,3,Single,6483,4575,4,Y,No,16,3,1,80,0,22,2,3,14,0,0,0
48,Yes,Travel_Rarely,1296,Sales,20,2,Life Sciences,1,1442,3,Female,82,4,2,Manufacturing Director,1,Divorced,8205,13010,2,Y,Yes,12,4,1,80,0,27,1,2,1,1,1,1
39,No,Travel_Frequently,134,Research & Development,19,3,Life Sciences,1,1443,3,Female,42,3,1,Sales Executive,2,Single,4349,16124,1,Y,Yes,16,3,4,80,3,20,3,3,4,3,3,0
25,No,Travel_Rarely,893,Research & Development,14,4,Medical,1,1444,2,Male,60,1,1,Manufacturing Director,3,Divorced,3481,9426,2,Y,No,17,3,2,80,0,4,4,3,4,4,0,1
41,No,Non-Travel,152,Research & Development,12,3,Medical,1,1445,2,Female,60,3,1,Sales Executive,3,Single,4377,9628,1,Y,No,15,4,2,80,1,23,4,4,10,2,2,5
